age,potential,value_eur,wage_eur,dribbling,overall,technical_score,value_per_wage,age_potential_gap,tier,cluster
22,64,100000.0,2000.0,56.0,58,56.0,49.97501249375313,6,Average,1
21,64,100000.0,2000.0,48.0,58,48.0,49.97501249375313,6,Average,1
23,63,120000.0,3000.0,62.0,58,62.0,39.98667110963012,5,Average,3
19,65,120000.0,2000.0,59.0,58,59.0,59.97001499250375,7,Average,3
25,61,140000.0,3000.0,48.0,58,48.0,46.651116294568475,3,Average,1
20,65,90000.0,2000.0,52.0,58,52.0,44.97751124437781,7,Average,1
21,66,100000.0,3000.0,34.0,58,34.0,33.32222592469177,8,Average,1
20,67,120000.0,2000.0,64.0,58,64.0,59.97001499250375,9,Average,3
24,61,130000.0,3000.0,36.0,58,36.0,43.3188937020993,3,Average,1
21,64,130000.0,2000.0,71.0,58,71.0,64.96751624187905,6,Average,3
18,67,90000.0,2000.0,38.0,58,38.0,44.97751124437781,9,Average,1
19,74,120000.0,2000.0,58.0,58,58.0,59.97001499250375,16,Average,3
18,72,90000.0,2000.0,63.0,58,63.0,44.97751124437781,14,Average,3
22,65,120000.0,2000.0,60.0,58,60.0,59.97001499250375,7,Average,3
20,66,130000.0,2000.0,60.0,58,60.0,64.96751624187905,8,Average,3
20,64,120000.0,2000.0,62.0,58,62.0,59.97001499250375,6,Average,3
19,65,90000.0,3000.0,57.0,58,57.0,29.990003332222592,7,Average,3
20,67,100000.0,2000.0,62.0,58,62.0,49.97501249375313,9,Average,3
21,64,100000.0,2000.0,56.0,58,56.0,49.97501249375313,6,Average,3
19,68,120000.0,2000.0,62.0,58,62.0,59.97001499250375,10,Average,3
18,67,90000.0,2000.0,40.0,58,40.0,44.97751124437781,9,Average,1
19,66,120000.0,2000.0,55.0,58,55.0,59.97001499250375,8,Average,3
20,66,100000.0,2000.0,49.0,58,49.0,49.97501249375313,8,Average,1
18,74,90000.0,2000.0,60.0,58,60.0,44.97751124437781,16,Average,3
17,74,90000.0,2000.0,39.0,58,39.0,44.97751124437781,16,Average,1
23,64,150000.0,3000.0,57.0,58,57.0,49.983338887037654,6,Average,3
21,65,130000.0,2000.0,60.0,58,60.0,64.96751624187905,7,Average,3
23,61,120000.0,3000.0,62.0,58,62.0,39.98667110963012,3,Average,0
23,64,130000.0,3000.0,61.0,58,61.0,43.3188937020993,6,Average,3
24,65,160000.0,3000.0,59.0,58,59.0,53.31556147950683,7,Average,3
22,63,100000.0,2000.0,34.0,58,34.0,49.97501249375313,5,Average,1
23,64,130000.0,3000.0,55.0,58,55.0,43.3188937020993,6,Average,1
21,67,120000.0,2000.0,63.0,58,63.0,59.97001499250375,9,Average,3
33,58,80000.0,2000.0,58.0,58,58.0,39.9800099950025,0,Average,0
20,66,100000.0,2000.0,47.0,58,47.0,49.97501249375313,8,Average,1
22,65,120000.0,2000.0,61.0,58,61.0,59.97001499250375,7,Average,3
21,65,120000.0,2000.0,57.0,58,57.0,59.97001499250375,7,Average,3
19,69,120000.0,2000.0,59.0,58,59.0,59.97001499250375,11,Average,3
20,69,120000.0,3000.0,58.0,58,58.0,39.98667110963012,11,Average,3
24,62,130000.0,2000.0,48.0,58,48.0,64.96751624187905,4,Average,1
22,65,100000.0,2000.0,62.0,58,62.0,49.97501249375313,7,Average,3
26,60,160000.0,3000.0,62.0,58,62.0,53.31556147950683,2,Average,0
25,60,140000.0,3000.0,62.0,58,62.0,46.651116294568475,2,Average,0
19,66,110000.0,2000.0,60.0,58,60.0,54.97251374312844,8,Average,3
20,68,100000.0,3000.0,62.0,58,62.0,33.32222592469177,10,Average,3
22,65,100000.0,2000.0,53.0,58,53.0,49.97501249375313,7,Average,1
22,64,120000.0,2000.0,65.0,58,65.0,59.97001499250375,6,Average,3
19,63,90000.0,3000.0,39.0,58,39.0,29.990003332222592,5,Average,1
21,62,130000.0,2000.0,59.0,58,59.0,64.96751624187905,4,Average,3
23,65,120000.0,3000.0,44.0,58,44.0,39.98667110963012,7,Average,1
20,64,100000.0,3000.0,62.0,58,62.0,33.32222592469177,6,Average,3
20,64,130000.0,2000.0,59.0,58,59.0,64.96751624187905,6,Average,3
22,67,100000.0,2000.0,59.0,58,59.0,49.97501249375313,9,Average,3
18,68,90000.0,2000.0,37.0,58,37.0,44.97751124437781,10,Average,1
16,75,120000.0,2000.0,61.0,58,61.0,59.97001499250375,17,Average,3
18,69,100000.0,2000.0,59.0,58,59.0,49.97501249375313,11,Average,3
21,66,130000.0,2000.0,62.0,58,62.0,64.96751624187905,8,Average,3
18,68,100000.0,2000.0,64.0,58,64.0,49.97501249375313,10,Average,3
27,58,150000.0,3000.0,62.0,58,62.0,49.983338887037654,0,Average,0
25,61,350000.0,5000.0,54.0,58,54.0,69.98600279944012,3,Average,1
23,64,150000.0,3000.0,59.0,58,59.0,49.983338887037654,6,Average,3
30,58,120000.0,2000.0,61.0,58,61.0,59.97001499250375,0,Average,0
21,63,100000.0,2000.0,56.0,58,56.0,49.97501249375313,5,Average,1
24,60,130000.0,4000.0,38.0,58,38.0,32.491877030742316,2,Average,1
24,60,130000.0,2000.0,49.0,58,49.0,64.96751624187905,2,Average,1
22,66,120000.0,2000.0,66.0,58,66.0,59.97001499250375,8,Average,3
21,65,100000.0,2000.0,43.0,58,43.0,49.97501249375313,7,Average,1
29,58,140000.0,3000.0,59.0,58,59.0,46.651116294568475,0,Average,0
21,66,100000.0,2000.0,69.0,58,69.0,49.97501249375313,8,Average,3
18,70,100000.0,2000.0,69.0,58,69.0,49.97501249375313,12,Average,3
20,69,130000.0,2000.0,67.0,58,67.0,64.96751624187905,11,Average,3
20,69,130000.0,2000.0,61.0,58,61.0,64.96751624187905,11,Average,3
19,73,90000.0,2000.0,62.0,58,62.0,44.97751124437781,15,Average,3
21,65,120000.0,2000.0,63.0,58,63.0,59.97001499250375,7,Average,3
19,72,120000.0,2000.0,50.0,58,50.0,59.97001499250375,14,Average,3
21,64,120000.0,2000.0,57.0,58,57.0,59.97001499250375,6,Average,3
20,67,100000.0,2000.0,50.0,58,50.0,49.97501249375313,9,Average,1
19,80,110000.0,3000.0,59.0,58,59.0,36.654448517160944,22,Average,3
19,65,90000.0,2000.0,62.0,58,62.0,44.97751124437781,7,Average,3
19,70,120000.0,3000.0,55.0,58,55.0,39.98667110963012,12,Average,3
22,62,100000.0,2000.0,43.0,58,43.0,49.97501249375313,4,Average,1
18,72,100000.0,2000.0,62.0,58,62.0,49.97501249375313,14,Average,3
20,70,90000.0,2000.0,53.0,58,53.0,44.97751124437781,12,Average,3
20,73,100000.0,3000.0,58.0,58,58.0,33.32222592469177,15,Average,3
18,70,120000.0,2000.0,54.0,58,54.0,59.97001499250375,12,Average,3
21,67,100000.0,2000.0,58.0,58,58.0,49.97501249375313,9,Average,3
19,69,90000.0,2000.0,60.0,58,60.0,44.97751124437781,11,Average,3
19,70,90000.0,2000.0,38.0,58,38.0,44.97751124437781,12,Average,1
26,61,140000.0,3000.0,62.0,58,62.0,46.651116294568475,3,Average,0
22,62,100000.0,2000.0,62.0,58,62.0,49.97501249375313,4,Average,3
20,67,120000.0,2000.0,59.0,58,59.0,59.97001499250375,9,Average,3
21,63,100000.0,2000.0,60.0,58,60.0,49.97501249375313,5,Average,3
26,60,170000.0,2000.0,47.0,58,47.0,84.95752123938031,2,Average,1
17,77,100000.0,2000.0,64.0,58,64.0,49.97501249375313,19,Average,3
18,70,100000.0,2000.0,65.0,58,65.0,49.97501249375313,12,Average,3
19,66,120000.0,2000.0,64.0,58,64.0,59.97001499250375,8,Average,3
18,67,80000.0,2000.0,41.0,58,41.0,39.9800099950025,9,Average,1
19,70,120000.0,2000.0,55.0,58,55.0,59.97001499250375,12,Average,3
18,69,120000.0,2000.0,62.0,58,62.0,59.97001499250375,11,Average,3
17,73,100000.0,2000.0,62.0,58,62.0,49.97501249375313,15,Average,3
20,64,130000.0,3000.0,64.0,58,64.0,43.3188937020993,6,Average,3
20,68,120000.0,2000.0,64.0,58,64.0,59.97001499250375,10,Average,3
19,68,90000.0,2000.0,39.0,58,39.0,44.97751124437781,10,Average,1
18,72,100000.0,2000.0,64.0,58,64.0,49.97501249375313,14,Average,3
25,62,140000.0,3000.0,61.0,58,61.0,46.651116294568475,4,Average,0
22,63,120000.0,2000.0,61.0,58,61.0,59.97001499250375,5,Average,3
20,72,100000.0,2000.0,59.0,58,59.0,49.97501249375313,14,Average,3
20,64,130000.0,2000.0,57.0,58,57.0,64.96751624187905,6,Average,3
19,64,90000.0,2000.0,51.0,58,51.0,44.97751124437781,6,Average,1
20,70,130000.0,2000.0,57.0,58,57.0,64.96751624187905,12,Average,3
20,63,100000.0,2000.0,41.0,58,41.0,49.97501249375313,5,Average,1
19,69,90000.0,2000.0,52.0,58,52.0,44.97751124437781,11,Average,3
22,67,120000.0,2000.0,62.0,58,62.0,59.97001499250375,9,Average,3
20,71,120000.0,2000.0,66.0,58,66.0,59.97001499250375,13,Average,3
19,70,80000.0,2000.0,62.0,58,62.0,39.9800099950025,12,Average,3
20,68,130000.0,2000.0,57.0,58,57.0,64.96751624187905,10,Average,3
21,65,100000.0,2000.0,58.0,58,58.0,49.97501249375313,7,Average,3
19,72,80000.0,2000.0,64.0,58,64.0,39.9800099950025,14,Average,3
18,73,120000.0,2000.0,63.0,58,63.0,59.97001499250375,15,Average,3
24,62,130000.0,2000.0,62.0,58,62.0,64.96751624187905,4,Average,0
21,68,130000.0,2000.0,58.0,58,58.0,64.96751624187905,10,Average,3
19,76,90000.0,2000.0,64.0,58,64.0,44.97751124437781,18,Average,3
23,62,120000.0,3000.0,48.0,58,48.0,39.98667110963012,4,Average,1
21,63,100000.0,2000.0,36.0,58,36.0,49.97501249375313,5,Average,1
20,62,100000.0,2000.0,42.0,58,42.0,49.97501249375313,4,Average,1
25,61,140000.0,3000.0,62.0,58,62.0,46.651116294568475,3,Average,0
19,67,90000.0,2000.0,35.0,58,35.0,44.97751124437781,9,Average,1
18,65,90000.0,2000.0,62.0,58,62.0,44.97751124437781,7,Average,3
18,74,90000.0,2000.0,62.0,58,62.0,44.97751124437781,16,Average,3
19,71,110000.0,2000.0,60.0,58,60.0,54.97251374312844,13,Average,3
19,71,110000.0,2000.0,57.0,58,57.0,54.97251374312844,13,Average,3
19,68,90000.0,3000.0,62.0,58,62.0,29.990003332222592,10,Average,3
19,72,120000.0,2000.0,63.0,58,63.0,59.97001499250375,14,Average,3
17,72,120000.0,2000.0,61.0,58,61.0,59.97001499250375,14,Average,3
18,64,120000.0,2000.0,61.0,58,61.0,59.97001499250375,6,Average,3
19,64,90000.0,2000.0,43.0,58,43.0,44.97751124437781,6,Average,1
22,63,90000.0,2000.0,47.0,58,47.0,44.97751124437781,5,Average,1
18,62,100000.0,2000.0,57.0,58,57.0,49.97501249375313,4,Average,3
17,63,120000.0,2000.0,64.0,58,64.0,59.97001499250375,5,Average,3
20,68,120000.0,3000.0,56.0,58,56.0,39.98667110963012,10,Average,3
18,74,100000.0,2000.0,64.0,58,64.0,49.97501249375313,16,Average,3
18,70,120000.0,2000.0,60.0,58,60.0,59.97001499250375,12,Average,3
22,61,120000.0,2000.0,60.0,58,60.0,59.97001499250375,3,Average,0
20,62,130000.0,2000.0,54.0,58,54.0,64.96751624187905,4,Average,1
20,67,100000.0,2000.0,59.0,58,59.0,49.97501249375313,9,Average,3
20,61,120000.0,3000.0,53.0,58,53.0,39.98667110963012,3,Average,1
17,77,120000.0,2000.0,60.0,58,60.0,59.97001499250375,19,Average,3
17,69,120000.0,2000.0,56.0,58,56.0,59.97001499250375,11,Average,3
25,63,140000.0,2000.0,35.0,58,35.0,69.96501749125437,5,Average,1
17,68,100000.0,2000.0,69.0,58,69.0,49.97501249375313,10,Average,3
19,66,110000.0,2000.0,63.0,58,63.0,54.97251374312844,8,Average,3
18,64,100000.0,2000.0,62.0,58,62.0,49.97501249375313,6,Average,3
22,63,130000.0,2000.0,59.0,58,59.0,64.96751624187905,5,Average,3
21,68,100000.0,2000.0,47.0,58,47.0,49.97501249375313,10,Average,1
19,62,90000.0,2000.0,62.0,58,62.0,44.97751124437781,4,Average,3
18,69,90000.0,2000.0,37.0,58,37.0,44.97751124437781,11,Average,1
20,66,90000.0,2000.0,54.0,58,54.0,44.97751124437781,8,Average,3
23,61,110000.0,3000.0,54.0,58,54.0,36.654448517160944,3,Average,1
20,64,130000.0,2000.0,57.0,58,57.0,64.96751624187905,6,Average,3
18,65,120000.0,2000.0,57.0,58,57.0,59.97001499250375,7,Average,3
27,59,150000.0,3000.0,56.0,58,56.0,49.983338887037654,1,Average,0
22,63,100000.0,2000.0,37.0,58,37.0,49.97501249375313,5,Average,1
19,66,90000.0,2000.0,37.0,58,37.0,44.97751124437781,8,Average,1
21,64,100000.0,4000.0,59.0,58,59.0,24.993751562109473,6,Average,3
21,64,130000.0,2000.0,58.0,58,58.0,64.96751624187905,6,Average,3
18,77,120000.0,2000.0,58.0,58,58.0,59.97001499250375,19,Average,3
17,75,100000.0,2000.0,58.0,58,58.0,49.97501249375313,17,Average,3
19,73,90000.0,3000.0,60.0,58,60.0,29.990003332222592,15,Average,3
19,68,110000.0,3000.0,65.0,58,65.0,36.654448517160944,10,Average,3
23,62,120000.0,3000.0,54.0,58,54.0,39.98667110963012,4,Average,1
20,65,100000.0,2000.0,45.0,58,45.0,49.97501249375313,7,Average,1
22,62,90000.0,2000.0,56.0,58,56.0,44.97751124437781,4,Average,1
19,68,120000.0,4000.0,67.0,58,67.0,29.992501874531367,10,Average,3
18,71,120000.0,2000.0,60.0,58,60.0,59.97001499250375,13,Average,3
23,65,150000.0,3000.0,56.0,58,56.0,49.983338887037654,7,Average,3
20,68,130000.0,2000.0,56.0,58,56.0,64.96751624187905,10,Average,3
19,65,120000.0,2000.0,57.0,58,57.0,59.97001499250375,7,Average,3
20,67,100000.0,2000.0,54.0,58,54.0,49.97501249375313,9,Average,3
18,76,90000.0,2000.0,62.0,58,62.0,44.97751124437781,18,Average,3
17,73,90000.0,2000.0,62.0,58,62.0,44.97751124437781,15,Average,3
19,69,120000.0,2000.0,58.0,58,58.0,59.97001499250375,11,Average,3
18,72,120000.0,2000.0,61.0,58,61.0,59.97001499250375,14,Average,3
19,70,90000.0,3000.0,38.0,58,38.0,29.990003332222592,12,Average,1
17,66,120000.0,2000.0,54.0,58,54.0,59.97001499250375,8,Average,3
16,62,90000.0,2000.0,62.0,58,62.0,44.97751124437781,4,Average,3
20,69,120000.0,2000.0,65.0,58,65.0,59.97001499250375,11,Average,3
18,65,80000.0,2000.0,51.0,58,51.0,39.9800099950025,7,Average,1
18,67,120000.0,2000.0,57.0,58,57.0,59.97001499250375,9,Average,3
20,65,130000.0,4000.0,58.0,58,58.0,32.491877030742316,7,Average,3
17,72,100000.0,2000.0,67.0,58,67.0,49.97501249375313,14,Average,3
19,67,80000.0,2000.0,62.0,58,62.0,39.9800099950025,9,Average,3
19,64,120000.0,2000.0,51.0,58,51.0,59.97001499250375,6,Average,1
19,68,120000.0,2000.0,56.0,58,56.0,59.97001499250375,10,Average,3
19,64,90000.0,2000.0,62.0,58,62.0,44.97751124437781,6,Average,3
20,67,130000.0,2000.0,62.0,58,62.0,64.96751624187905,9,Average,3
22,61,100000.0,2000.0,43.0,58,43.0,49.97501249375313,3,Average,1
18,67,100000.0,2000.0,65.0,58,65.0,49.97501249375313,9,Average,3
18,67,120000.0,2000.0,62.0,58,62.0,59.97001499250375,9,Average,3
24,63,130000.0,2000.0,62.0,58,62.0,64.96751624187905,5,Average,0
23,64,150000.0,3000.0,69.0,58,69.0,49.983338887037654,6,Average,3
18,67,120000.0,2000.0,55.0,58,55.0,59.97001499250375,9,Average,3
21,67,100000.0,2000.0,57.0,58,57.0,49.97501249375313,9,Average,3
24,62,130000.0,3000.0,49.0,58,49.0,43.3188937020993,4,Average,1
20,68,100000.0,3000.0,62.0,58,62.0,33.32222592469177,10,Average,3
22,66,100000.0,2000.0,59.0,58,59.0,49.97501249375313,8,Average,3
26,65,130000.0,3000.0,52.0,58,52.0,43.3188937020993,7,Average,1
23,62,130000.0,2000.0,61.0,58,61.0,64.96751624187905,4,Average,0
19,75,120000.0,2000.0,66.0,58,66.0,59.97001499250375,17,Average,3
19,75,120000.0,2000.0,63.0,58,63.0,59.97001499250375,17,Average,3
18,70,90000.0,2000.0,62.0,58,62.0,44.97751124437781,12,Average,3
26,62,140000.0,2000.0,62.0,58,62.0,69.96501749125437,4,Average,0
21,68,100000.0,2000.0,62.0,58,62.0,49.97501249375313,10,Average,3
17,80,80000.0,2000.0,61.0,58,61.0,39.9800099950025,22,Average,3
24,65,150000.0,3000.0,60.0,58,60.0,49.983338887037654,7,Average,3
24,60,130000.0,2000.0,56.0,58,56.0,64.96751624187905,2,Average,1
22,63,120000.0,2000.0,62.0,58,62.0,59.97001499250375,5,Average,3
18,67,120000.0,2000.0,57.0,58,57.0,59.97001499250375,9,Average,3
27,61,130000.0,5000.0,39.0,58,39.0,25.99480103979204,3,Average,1
24,62,130000.0,3000.0,57.0,58,57.0,43.3188937020993,4,Average,1
28,58,150000.0,2000.0,58.0,58,58.0,74.96251874062969,0,Average,0
22,62,100000.0,2000.0,38.0,58,38.0,49.97501249375313,4,Average,1
21,63,120000.0,2000.0,55.0,58,55.0,59.97001499250375,5,Average,1
24,61,130000.0,3000.0,54.0,58,54.0,43.3188937020993,3,Average,1
19,72,90000.0,2000.0,48.0,58,48.0,44.97751124437781,14,Average,3
31,58,90000.0,2000.0,53.0,58,53.0,44.97751124437781,0,Average,0
22,66,100000.0,2000.0,41.0,58,41.0,49.97501249375313,8,Average,1
21,63,100000.0,2000.0,59.0,58,59.0,49.97501249375313,5,Average,3
19,74,90000.0,2000.0,38.0,58,38.0,44.97751124437781,16,Average,1
18,75,90000.0,2000.0,62.0,58,62.0,44.97751124437781,17,Average,3
25,61,130000.0,3000.0,57.0,58,57.0,43.3188937020993,3,Average,0
23,63,120000.0,3000.0,62.0,58,62.0,39.98667110963012,5,Average,3
22,62,130000.0,2000.0,57.0,58,57.0,64.96751624187905,4,Average,1
19,71,80000.0,2000.0,60.0,58,60.0,39.9800099950025,13,Average,3
19,72,120000.0,2000.0,64.0,58,64.0,59.97001499250375,14,Average,3
21,67,130000.0,2000.0,63.0,58,63.0,64.96751624187905,9,Average,3
29,58,110000.0,2000.0,31.0,58,31.0,54.97251374312844,0,Average,1
28,58,140000.0,3000.0,62.0,58,62.0,46.651116294568475,0,Average,0
21,66,100000.0,2000.0,53.0,58,53.0,49.97501249375313,8,Average,1
19,61,120000.0,2000.0,61.0,58,61.0,59.97001499250375,3,Average,3
22,63,90000.0,2000.0,58.0,58,58.0,44.97751124437781,5,Average,3
22,64,120000.0,2000.0,58.0,58,58.0,59.97001499250375,6,Average,3
21,64,120000.0,2000.0,57.0,58,57.0,59.97001499250375,6,Average,3
19,68,120000.0,2000.0,60.0,58,60.0,59.97001499250375,10,Average,3
19,64,110000.0,2000.0,64.0,58,64.0,54.97251374312844,6,Average,3
19,73,90000.0,2000.0,62.0,58,62.0,44.97751124437781,15,Average,3
24,65,150000.0,3000.0,57.0,58,57.0,49.983338887037654,7,Average,3
19,74,120000.0,2000.0,61.0,58,61.0,59.97001499250375,16,Average,3
19,70,120000.0,2000.0,57.0,58,57.0,59.97001499250375,12,Average,3
19,68,90000.0,2000.0,62.0,58,62.0,44.97751124437781,10,Average,3
26,60,140000.0,3000.0,36.0,58,36.0,46.651116294568475,2,Average,1
18,69,90000.0,2000.0,58.0,58,58.0,44.97751124437781,11,Average,3
21,70,100000.0,2000.0,62.0,58,62.0,49.97501249375313,12,Average,3
20,64,120000.0,2000.0,58.0,58,58.0,59.97001499250375,6,Average,3
30,58,130000.0,3000.0,54.0,58,54.0,43.3188937020993,0,Average,0
19,64,110000.0,3000.0,64.0,58,64.0,36.654448517160944,6,Average,3
20,68,120000.0,3000.0,57.0,58,57.0,39.98667110963012,10,Average,3
20,65,120000.0,2000.0,61.0,58,61.0,59.97001499250375,7,Average,3
18,72,120000.0,2000.0,53.0,58,53.0,59.97001499250375,14,Average,3
26,60,130000.0,2000.0,54.0,58,54.0,64.96751624187905,2,Average,1
22,64,120000.0,4000.0,61.0,58,61.0,29.992501874531367,6,Average,3
18,66,90000.0,2000.0,62.0,58,62.0,44.97751124437781,8,Average,3
18,69,120000.0,2000.0,53.0,58,53.0,59.97001499250375,11,Average,3
21,63,120000.0,2000.0,62.0,58,62.0,59.97001499250375,5,Average,3
20,65,90000.0,2000.0,54.0,58,54.0,44.97751124437781,7,Average,1
22,63,100000.0,2000.0,56.0,58,56.0,49.97501249375313,5,Average,1
19,66,90000.0,2000.0,62.0,58,62.0,44.97751124437781,8,Average,3
19,67,90000.0,2000.0,58.0,58,58.0,44.97751124437781,9,Average,3
25,64,140000.0,2000.0,53.0,58,53.0,69.96501749125437,6,Average,1
20,65,100000.0,2000.0,56.0,58,56.0,49.97501249375313,7,Average,3
20,65,130000.0,2000.0,62.0,58,62.0,64.96751624187905,7,Average,3
21,65,120000.0,2000.0,60.0,58,60.0,59.97001499250375,7,Average,3
19,64,90000.0,2000.0,38.0,58,38.0,44.97751124437781,6,Average,1
18,65,90000.0,2000.0,62.0,58,62.0,44.97751124437781,7,Average,3
21,67,120000.0,2000.0,62.0,58,62.0,59.97001499250375,9,Average,3
17,72,120000.0,2000.0,62.0,58,62.0,59.97001499250375,14,Average,3
20,63,130000.0,2000.0,52.0,58,52.0,64.96751624187905,5,Average,1
19,70,90000.0,3000.0,61.0,58,61.0,29.990003332222592,12,Average,3
22,65,100000.0,2000.0,62.0,58,62.0,49.97501249375313,7,Average,3
20,63,120000.0,2000.0,57.0,58,57.0,59.97001499250375,5,Average,3
20,70,130000.0,2000.0,62.0,58,62.0,64.96751624187905,12,Average,3
19,64,90000.0,2000.0,62.0,58,62.0,44.97751124437781,6,Average,3
17,69,90000.0,2000.0,62.0,58,62.0,44.97751124437781,11,Average,3
21,65,100000.0,4000.0,44.0,58,44.0,24.993751562109473,7,Average,1
19,68,90000.0,2000.0,33.0,58,33.0,44.97751124437781,10,Average,1
22,65,130000.0,2000.0,53.0,58,53.0,64.96751624187905,7,Average,1
20,63,120000.0,3000.0,60.0,58,60.0,39.98667110963012,5,Average,3
18,75,120000.0,2000.0,70.0,58,70.0,59.97001499250375,17,Average,3
20,63,100000.0,2000.0,40.0,58,40.0,49.97501249375313,5,Average,1
22,63,90000.0,2000.0,60.0,58,60.0,44.97751124437781,5,Average,3
19,62,120000.0,2000.0,67.0,58,67.0,59.97001499250375,4,Average,3
19,68,120000.0,2000.0,60.0,58,60.0,59.97001499250375,10,Average,3
18,70,120000.0,2000.0,58.0,58,58.0,59.97001499250375,12,Average,3
17,77,100000.0,2000.0,62.0,58,62.0,49.97501249375313,19,Average,3
21,65,130000.0,2000.0,57.0,58,57.0,64.96751624187905,7,Average,3
18,68,100000.0,2000.0,62.0,58,62.0,49.97501249375313,10,Average,3
21,67,100000.0,3000.0,56.0,58,56.0,33.32222592469177,9,Average,3
21,66,120000.0,2000.0,59.0,58,59.0,59.97001499250375,8,Average,3
18,64,100000.0,2000.0,63.0,58,63.0,49.97501249375313,6,Average,3
17,64,90000.0,2000.0,33.0,58,33.0,44.97751124437781,6,Average,1
18,68,80000.0,2000.0,52.0,58,52.0,39.9800099950025,10,Average,3
19,63,110000.0,2000.0,67.0,58,67.0,54.97251374312844,5,Average,3
18,72,120000.0,2000.0,53.0,58,53.0,59.97001499250375,14,Average,3
20,65,100000.0,2000.0,57.0,58,57.0,49.97501249375313,7,Average,3
38,58,350000.0,2000.0,34.0,58,34.0,174.91254372813594,0,Average,1
19,65,120000.0,2000.0,57.0,58,57.0,59.97001499250375,7,Average,3
18,67,120000.0,2000.0,63.0,58,63.0,59.97001499250375,9,Average,3
18,75,90000.0,2000.0,44.0,58,44.0,44.97751124437781,17,Average,3
20,68,100000.0,2000.0,39.0,58,39.0,49.97501249375313,10,Average,1
21,64,100000.0,2000.0,41.0,58,41.0,49.97501249375313,6,Average,1
20,66,130000.0,2000.0,63.0,58,63.0,64.96751624187905,8,Average,3
17,66,90000.0,2000.0,62.0,58,62.0,44.97751124437781,8,Average,3
20,63,100000.0,2000.0,35.0,58,35.0,49.97501249375313,5,Average,1
20,63,120000.0,2000.0,60.0,58,60.0,59.97001499250375,5,Average,3
17,64,100000.0,2000.0,64.0,58,64.0,49.97501249375313,6,Average,3
19,65,90000.0,2000.0,40.0,58,40.0,44.97751124437781,7,Average,1
20,74,90000.0,2000.0,56.0,58,56.0,44.97751124437781,16,Average,3
18,68,120000.0,2000.0,45.0,58,45.0,59.97001499250375,10,Average,1
30,58,120000.0,2000.0,52.0,58,52.0,59.97001499250375,0,Average,0
30,57,130000.0,2000.0,62.0,57,62.0,64.96751624187905,0,Average,0
33,57,80000.0,2000.0,62.0,57,62.0,39.9800099950025,0,Average,0
32,57,80000.0,2000.0,45.0,57,45.0,39.9800099950025,0,Average,1
32,57,100000.0,2000.0,53.0,57,53.0,49.97501249375313,0,Average,0
34,57,60000.0,2000.0,59.0,57,59.0,29.985007496251875,0,Average,0
30,57,90000.0,2000.0,51.0,57,51.0,44.97751124437781,0,Average,1
34,57,90000.0,2000.0,62.0,57,62.0,44.97751124437781,0,Average,0
36,57,350000.0,2000.0,49.0,57,49.0,174.91254372813594,0,Average,0
29,57,140000.0,2000.0,62.0,57,62.0,69.96501749125437,0,Average,0
28,57,140000.0,3000.0,57.0,57,57.0,46.651116294568475,0,Average,0
30,57,130000.0,2000.0,53.0,57,53.0,64.96751624187905,0,Average,0
33,57,100000.0,2000.0,62.0,57,62.0,49.97501249375313,0,Average,0
30,57,130000.0,2000.0,62.0,57,62.0,64.96751624187905,0,Average,0
36,57,2000.0,2000.0,57.0,57,57.0,0.9995002498750625,0,Average,0
30,57,130000.0,3000.0,57.0,57,57.0,43.3188937020993,0,Average,0
29,57,130000.0,2000.0,59.0,57,59.0,64.96751624187905,0,Average,0
